
[2025-07-10 15:18:43.2681 Send: 5A E0 00 00 39 61
[2025-07-10 15:18:43.2711 MCU not connected
[2025-07-10 15:18:43.2882 recv packet: 5A E0 00 00 39 61
[2025-07-10 15:18:43.2882 MCU connected
[2025-07-10 15:18:44.1960 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:18:44.1980 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:20:05.1014 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 15:20:05.1030 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 15:20:05.1054 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 15:20:05.1074 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 15:20:05.1089 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 15:20:05.1120 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 15:20:05.1140 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 15:20:05.1160 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 15:20:05.1180 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 15:20:05.1201 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 15:20:05.1211 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 15:20:05.1231 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 15:20:05.1251 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 15:20:05.1281 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 15:20:05.1301 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 15:20:05.1321 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 15:20:05.1347 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 15:20:05.1367 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 15:20:05.1387 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 15:20:05.1401 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 15:20:05.1421 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 15:20:05.1452 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 15:20:05.1633 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 15:20:05.1635 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 15:20:05.1893 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 15:20:05.2070 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 15:20:05.2191 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 15:20:05.2261 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 15:20:05.2377 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 15:20:05.2468 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 15:20:05.2628 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 15:20:05.2763 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 15:20:05.2893 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 15:20:05.2953 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 15:20:05.2973 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 15:20:05.3004 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 15:20:05.3014 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 15:20:05.3034 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 15:20:05.3054 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 15:20:05.3074 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 15:20:05.3094 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 15:20:05.3124 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 15:20:05.3154 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 15:20:05.3181 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 15:20:05.3196 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 15:20:05.3216 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 15:20:05.3236 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 15:20:05.3256 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 15:20:05.8786 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:20:05.8872 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:20:05.9309 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 15:20:05.9517 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 15:20:05.9756 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 15:20:06.0120 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 15:20:06.0350 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 15:20:06.0724 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 15:20:06.0979 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 15:20:06.1206 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 15:20:06.1442 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 15:20:06.1519 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 15:20:06.1551 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 15:20:06.1571 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 15:20:06.1589 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 15:20:06.1628 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 15:20:06.1648 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 15:20:06.1668 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 15:20:06.1699 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 15:20:06.1725 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 15:20:06.1741 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 15:20:06.1788 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 15:20:06.1798 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 15:20:06.1830 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 15:20:06.1855 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 15:20:06.1875 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 15:20:06.1895 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 15:20:06.1918 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 15:20:06.1948 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 15:20:06.1979 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 15:20:06.2000 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 15:20:06.2020 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 15:20:06.2044 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 15:20:06.2064 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 15:20:06.2094 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 15:20:06.2114 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 15:20:06.2140 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 15:20:06.2160 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 15:20:06.2180 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 15:20:06.2200 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 15:20:06.2220 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 15:20:06.2240 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 15:20:06.2447 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 15:20:06.2450 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 15:20:06.2687 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 15:20:06.2830 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 15:20:06.2945 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 15:20:06.3057 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 15:20:06.3127 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 15:20:06.3225 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 15:20:06.3370 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 15:20:06.3550 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 15:20:06.3681 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 15:20:06.3721 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 15:20:06.3726 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 15:20:06.3750 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 15:20:06.3780 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 15:20:06.3800 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 15:20:06.3850 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 15:20:06.3870 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 15:20:06.3890 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 15:20:06.3914 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 15:20:06.3935 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 15:20:06.3955 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 15:20:06.3973 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 15:20:06.3996 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 15:20:06.4019 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 15:20:06.4038 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 15:20:06.9148 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:20:06.9158 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:20:06.9676 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 15:20:06.9676 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 15:20:07.0127 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 15:20:07.0365 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 15:20:07.0537 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 15:20:07.0785 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 15:20:07.0986 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 15:20:07.1216 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 15:20:07.1443 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 15:20:07.1539 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 15:20:07.1559 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 15:20:07.1569 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 15:20:07.1596 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 15:20:07.1617 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 15:20:07.1642 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 15:20:07.1661 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 15:20:07.1681 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 15:20:07.1701 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 15:20:07.1719 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 15:20:07.1741 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 15:20:07.1762 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 15:20:07.1781 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 15:20:07.1802 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 15:20:07.1827 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 15:20:07.1846 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 15:20:07.1865 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 15:20:07.1892 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 15:20:07.1902 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 15:20:07.1934 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 15:20:07.1953 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 15:20:07.1973 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 15:20:07.1993 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 15:20:07.2141 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 15:20:07.2161 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 15:20:07.2186 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 15:20:07.2192 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 15:20:07.2214 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 15:20:07.2234 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 15:20:07.2255 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 15:20:07.2284 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 15:20:07.2501 recv packet: 5A 60 00 96 22 1C 00 00 00 00 22 20 00 00 00 00 22 24 00 00 00 00 24 00 00 00 00 00 24 04 00 00 00 00 24 08 00 00 00 00 24 0C 00 00 00 00 24 10 00 00 00 00 24 14 00 00 00 00 24 18 00 00 00 00 24 1C 00 00 00 00 24 20 00 00 00 00 24 24 00 00 00 00 24 28 00 00 00 00 24 2C 00 00 00 00 24 30 00 00 00 00 24 34 00 00 00 00 24 38 00 00 00 00 24 3C 00 00 00 00 24 40 00 00 00 00 24 44 00 00 00 00 24 48 00 00 00 00 26 00 00 00 00 00 26 04 00 00 00 00 26 08 00 00 00 04 DB A4
[2025-07-10 15:20:07.2522 MCU report: addr=0x221C, value=0, status=OK
[2025-07-10 15:20:07.2725 MCU report: addr=0x2220, value=0, status=OK
[2025-07-10 15:20:07.2852 MCU report: addr=0x2224, value=0, status=OK
[2025-07-10 15:20:07.2862 MCU report: addr=0x2400, value=0, status=OK
[2025-07-10 15:20:07.3057 MCU report: addr=0x2404, value=0, status=OK
[2025-07-10 15:20:07.3127 MCU report: addr=0x2408, value=0, status=OK
[2025-07-10 15:20:07.3217 MCU report: addr=0x240C, value=0, status=OK
[2025-07-10 15:20:07.3337 MCU report: addr=0x2410, value=0, status=OK
[2025-07-10 15:20:07.3472 MCU report: addr=0x2414, value=0, status=OK
[2025-07-10 15:20:07.3482 MCU report: addr=0x2418, value=0, status=OK
[2025-07-10 15:20:07.3657 MCU report: addr=0x241C, value=0, status=OK
[2025-07-10 15:20:07.3657 MCU report: addr=0x2420, value=0, status=OK
[2025-07-10 15:20:07.3698 MCU report: addr=0x2424, value=0, status=OK
[2025-07-10 15:20:07.3719 MCU report: addr=0x2428, value=0, status=OK
[2025-07-10 15:20:07.3719 MCU report: addr=0x242C, value=0, status=OK
[2025-07-10 15:20:07.3759 MCU report: addr=0x2430, value=0, status=OK
[2025-07-10 15:20:07.3788 MCU report: addr=0x2434, value=0, status=OK
[2025-07-10 15:20:07.3808 MCU report: addr=0x2438, value=0, status=OK
[2025-07-10 15:20:07.3830 MCU report: addr=0x243C, value=0, status=OK
[2025-07-10 15:20:07.3848 MCU report: addr=0x2440, value=0, status=OK
[2025-07-10 15:20:07.3878 MCU report: addr=0x2444, value=0, status=OK
[2025-07-10 15:20:07.3904 MCU report: addr=0x2448, value=0, status=OK
[2025-07-10 15:20:07.3915 MCU report: addr=0x2600, value=0, status=OK
[2025-07-10 15:20:07.3937 MCU report: addr=0x2604, value=0, status=OK
[2025-07-10 15:20:07.3958 MCU report: addr=0x2608, value=4, status=OK
[2025-07-10 15:20:07.9496 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:20:07.9511 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:20:07.9991 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 15:20:08.0271 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 15:20:08.0577 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 15:20:08.0797 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 15:20:08.1028 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 15:20:08.1222 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 15:20:08.1479 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 15:20:08.1698 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 15:20:08.1911 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 15:20:08.2007 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 15:20:08.2027 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 15:20:08.2045 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 15:20:08.2065 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 15:20:08.2085 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 15:20:08.2135 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 15:20:08.2155 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 15:20:08.2175 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 15:20:08.2188 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 15:20:08.2208 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 15:20:08.2228 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 15:20:08.2253 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 15:20:08.2273 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 15:20:08.2303 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 15:20:08.2313 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 15:20:08.2333 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 15:20:08.2360 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 15:20:08.2380 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 15:20:08.2400 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 15:20:08.2420 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 15:20:08.2440 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 15:20:08.2468 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 15:20:08.2485 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 15:20:08.2505 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 15:20:08.2525 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 15:20:08.2558 MCU report: addr=0x2204, value=0, status=OK
[2025-07-10 15:20:08.2578 MCU report: addr=0x2208, value=0, status=OK
[2025-07-10 15:20:08.2608 MCU report: addr=0x220C, value=0, status=OK
[2025-07-10 15:20:08.2618 MCU report: addr=0x2210, value=0, status=OK
[2025-07-10 15:20:08.2638 MCU report: addr=0x2214, value=0, status=OK
[2025-07-10 15:20:08.2658 MCU report: addr=0x2218, value=0, status=OK
[2025-07-10 15:23:55.4709 Send: 5A E0 00 00 39 61
[2025-07-10 15:23:55.4743 MCU not connected
[2025-07-10 15:23:55.4823 recv packet: 5A E0 00 00 39 61
[2025-07-10 15:23:55.4829 MCU connected
[2025-07-10 15:23:55.8766 recv packet: 5A 60 00 F6 20 00 00 00 00 00 20 04 00 00 00 00 20 08 00 00 00 00 20 0C 00 00 00 00 20 10 00 00 00 00 20 14 00 00 00 00 20 18 00 00 00 00 20 1C 00 00 00 00 20 20 00 00 00 00 20 24 00 00 00 00 20 28 00 00 00 00 20 2C 00 00 00 00 20 30 00 00 00 00 20 34 00 00 00 00 20 38 00 00 00 00 20 3C 00 00 00 00 20 40 00 00 00 00 20 44 00 00 00 00 20 48 00 00 00 00 20 4C 00 00 00 00 20 50 00 00 00 00 20 54 00 00 00 00 20 58 00 00 00 00 20 5C 00 00 00 00 20 60 00 00 00 00 20 64 00 00 00 00 20 68 00 00 00 00 20 6C 00 00 00 00 20 70 00 00 00 00 20 74 00 00 00 00 20 78 00 00 00 00 20 7C 00 00 00 00 20 80 00 00 00 00 20 84 00 00 00 00 22 00 00 00 00 00 22 04 00 00 00 00 22 08 00 00 00 00 22 0C 00 00 00 00 22 10 00 00 00 00 22 14 00 00 00 00 22 18 00 00 00 00 26 58
[2025-07-10 15:23:55.8791 MCU report: addr=0x2000, value=0, status=OK
[2025-07-10 15:23:55.9278 MCU report: addr=0x2004, value=0, status=OK
[2025-07-10 15:23:55.9554 MCU report: addr=0x2008, value=0, status=OK
[2025-07-10 15:23:55.9873 MCU report: addr=0x200C, value=0, status=OK
[2025-07-10 15:23:56.0110 MCU report: addr=0x2010, value=0, status=OK
[2025-07-10 15:23:56.0288 MCU report: addr=0x2014, value=0, status=OK
[2025-07-10 15:23:56.0495 MCU report: addr=0x2018, value=0, status=OK
[2025-07-10 15:23:56.0500 MCU report: addr=0x201C, value=0, status=OK
[2025-07-10 15:23:56.0928 MCU report: addr=0x2020, value=0, status=OK
[2025-07-10 15:23:56.1150 MCU report: addr=0x2024, value=0, status=OK
[2025-07-10 15:23:56.1211 MCU report: addr=0x2028, value=0, status=OK
[2025-07-10 15:23:56.1218 MCU report: addr=0x202C, value=0, status=OK
[2025-07-10 15:23:56.1378 MCU report: addr=0x2030, value=0, status=OK
[2025-07-10 15:23:56.1408 MCU report: addr=0x2034, value=0, status=OK
[2025-07-10 15:23:56.1428 MCU report: addr=0x2038, value=0, status=OK
[2025-07-10 15:23:56.1448 MCU report: addr=0x203C, value=0, status=OK
[2025-07-10 15:23:56.1468 MCU report: addr=0x2040, value=0, status=OK
[2025-07-10 15:23:56.1492 MCU report: addr=0x2044, value=0, status=OK
[2025-07-10 15:23:56.1513 MCU report: addr=0x2048, value=0, status=OK
[2025-07-10 15:23:56.1533 MCU report: addr=0x204C, value=0, status=OK
[2025-07-10 15:23:56.1551 MCU report: addr=0x2050, value=0, status=OK
[2025-07-10 15:23:56.1571 MCU report: addr=0x2054, value=0, status=OK
[2025-07-10 15:23:56.1592 MCU report: addr=0x2058, value=0, status=OK
[2025-07-10 15:23:56.1610 MCU report: addr=0x205C, value=0, status=OK
[2025-07-10 15:23:56.1630 MCU report: addr=0x2060, value=0, status=OK
[2025-07-10 15:23:56.1655 MCU report: addr=0x2064, value=0, status=OK
[2025-07-10 15:23:56.1676 MCU report: addr=0x2068, value=0, status=OK
[2025-07-10 15:23:56.1696 MCU report: addr=0x206C, value=0, status=OK
[2025-07-10 15:23:56.1720 MCU report: addr=0x2070, value=0, status=OK
[2025-07-10 15:23:56.1728 MCU report: addr=0x2074, value=0, status=OK
[2025-07-10 15:23:56.1731 MCU report: addr=0x2078, value=0, status=OK
[2025-07-10 15:23:56.1751 MCU report: addr=0x207C, value=0, status=OK
[2025-07-10 15:23:56.1774 MCU report: addr=0x2080, value=0, status=OK
[2025-07-10 15:23:56.1794 MCU report: addr=0x2084, value=0, status=OK
[2025-07-10 15:23:56.1822 MCU report: addr=0x2200, value=0, status=OK
[2025-07-10 15:23:56.1847 MCU report: addr=0x2204, value=0, status=OK
